country.name,year,agriculture.ghg.emissions.mio.tonnes,energy.ghg.emissions.mio.tonnes,industry.ghg.emissions.mio.tonnes,total.ghg.emissions.mio.tonnes,transport.ghg.emissions.mio.tonnes,waste.ghg.emissions.mio.tonnes,ghg.emissions.per.capita.tonnes,agriculture.ghg.emissions.national.share,energy.ghg.emissions.national.share,industry.ghg.emissions.national.share,transport.ghg.emissions.national.share,waste.ghg.emissions.national.share,agriculture.ghg.emissions.EU28.share,energy.ghg.emissions.EU28.share,industry.ghg.emissions.EU28.share,total.ghg.emissions.EU28.share,transport.ghg.emissions.EU28.share,waste.ghg.emissions.EU28.share
Cyprus,2006,0.5,5.199999999999999,1.2,9.5,2.1,0.5,13.8,0.0526,0.5474,0.1263,0.2211,0.05,0.0012,0.0017,0.0026,0.0018,0.0021,0.0026
Cyprus,2007,0.5,5.3999999999999995,1.2,9.9,2.2,0.5,14,0.0505,0.5455,0.1212,0.2222,0.05,0.0011,0.0018,0.0025,0.0019,0.0022,0.0026
Cyprus,2008,0.5,5.5,1.2,10,2.3,0.5,13.8,0.05,0.55,0.12,0.23,0.05,0.0012,0.0018,0.0027,0.002,0.0024,0.0028
Cyprus,2009,0.5,5.4,1,9.8,2.3,0.5,13.1,0.051,0.551,0.102,0.2347,0.05,0.0012,0.002,0.0027,0.0021,0.0024,0.0029
Cyprus,2010,0.5,5.2,0.9,9.5,2.3,0.5,12.4,0.0526,0.5474,0.0947,0.2421,0.05,0.0012,0.0018,0.0023,0.002,0.0025,0.003
Cyprus,2011,0.5,4.9,0.9,9.1,2.3,0.5,11.7,0.0549,0.5385,0.0989,0.2527,0.05,0.0012,0.0018,0.0023,0.002,0.0025,0.0031
Cyprus,2012,0.5,4.6,0.8,8.6,2.1,0.5,10.9,0.0581,0.5349,0.093,0.2442,0.06,0.0012,0.0017,0.0021,0.0019,0.0023,0.0032
Cyprus,2013,0.5,3.9,1.1,7.8,1.9,0.5,10,0.0641,0.5,0.141,0.2436,0.06,0.0012,0.0015,0.0029,0.0017,0.0021,0.0033
Cyprus,2014,0.4,4.2,1.3,8.2,1.8,0.5,10.6,0.0488,0.5122,0.1585,0.2195,0.06,9e-4,0.0017,0.0034,0.0019,0.002,0.0034
Cyprus,2015,0.5,4.199999999999999,1.2,8.3,1.9,0.5,10.7,0.0602,0.506,0.1446,0.2289,0.06,0.0012,0.0017,0.0032,0.0019,0.0021,0.0035
Cyprus,2016,0.5,4.5,1.2,8.7,2,0.6,11.3,0.0575,0.5172,0.1379,0.2299,0.07,0.0011,0.0019,0.0032,0.002,0.0021,0.0043
Cyprus,2017,0.5,4.5,1.3,8.9,2.1,0.6,11.6,0.0562,0.5056,0.1461,0.236,0.07,0.0011,0.0019,0.0034,0.0021,0.0022,0.0043
Cyprus,2018,0.5,4.4,1.4,9,2.1,0.6,10,0.0556,0.4889,0.1556,0.2333,0.07,0.0012,0.0019,0.0038,0.0021,0.0023,0.0045
Cyprus,2019,0.5,4.5,1.4,9.1,2.1,0.6,10.1,0.0549,0.4945,0.1538,0.2308,0.07,0.0012,0.002,0.0038,0.0022,0.0022,0.0047
Cyprus,2020,0.5,4.1,1.4,8.6,2.1,0.5,9.6,0.0581,0.4767,0.1628,0.2442,0.06,0.0012,0.0018,0.0038,0.0021,0.0022,0.004
Cyprus,2025,0.5,3.6999999999999997,1.5,8.2,2.1,0.4,9.1,0.061,0.4512,0.1829,0.2561,0.05,0.0012,0.0017,0.0044,0.0021,0.0023,0.0035
Cyprus,2030,0.5,3.8000000000000003,1.5,8.2,2.1,0.4,8.2,0.061,0.4634,0.1829,0.2561,0.05,0.0012,0.0019,0.0046,0.0021,0.0023,0.0038
Cyprus,2035,0.5,2.9,1.5,7.2,2.1,0.3,7.2,0.0694,0.4028,0.2083,0.2917,0.04,0.0012,0.0015,0.0047,0.002,0.0024,0.003
Cyprus,2040,0.5,2.1999999999999997,1.5,6.4,2.1,0.2,5.8,0.0781,0.3437,0.2344,0.3281,0.03,NA,NA,NA,NA,NA,NA
Czech Republic,1990,15.8,149.8,17.1,197.4,11.5,3.1,19.3,0.08,0.7589,0.0866,0.0583,0.02,0.0291,0.0421,0.0331,0.0349,0.0145,0.0129
Czech Republic,1991,13.7,138,13.8,179.2,10.3,3.3,17.6,0.0765,0.7701,0.077,0.0575,0.02,0.0268,0.0393,0.0286,0.0323,0.0129,0.0135
Czech Republic,1992,11.8,132.3,14.6,172.7,10.7,3.3,16.9,0.0683,0.7661,0.0845,0.062,0.02,0.0241,0.0394,0.0315,0.0321,0.013,0.0134
Czech Republic,1993,10.5,127.39999999999999,13.5,165,10.3,3.4,16.2,0.0636,0.7721,0.0818,0.0624,0.02,0.022,0.0389,0.0296,0.0312,0.0124,0.0138
Czech Republic,1994,9.5,118.60000000000001,14.7,157.5,11.2,3.5,15.4,0.0603,0.753,0.0933,0.0711,0.02,0.0202,0.0368,0.0304,0.03,0.0134,0.0142
Czech Republic,1995,9.6,118.9,14.2,156.7,10.5,3.5,15.4,0.0613,0.7588,0.0906,0.067,0.02,0.0203,0.0367,0.0285,0.0295,0.0124,0.0141
Czech Republic,1996,9.3,121.3,14.9,159.8,10.7,3.5,15.7,0.0582,0.7591,0.0932,0.067,0.02,0.0196,0.0365,0.0298,0.0295,0.0122,0.0142
Czech Republic,1997,8.9,116.2,15.8,155.2,10.5,3.7,15.2,0.0573,0.7487,0.1018,0.0677,0.02,0.0189,0.0361,0.0313,0.0291,0.0119,0.0152
Czech Republic,1998,8.6,109,15.9,149,11.7,3.8,14.7,0.0577,0.7315,0.1067,0.0785,0.03,0.0184,0.0343,0.033,0.0282,0.0128,0.0158
Czech Republic,1999,8.6,101.6,13.4,139.4,12,3.8,13.7,0.0617,0.7288,0.0961,0.0861,0.03,0.0184,0.0328,0.0303,0.0269,0.0129,0.0162
Czech Republic,2000,8.4,110.10000000000001,14.9,149.3,12.1,3.9,14.7,0.0563,0.73740000000000006,0.0998,0.081,0.03,0.0182,0.0356,0.0327,0.0289,0.0131,0.0168
Czech Republic,2001,8.5,109.6,14.2,149.1,12.9,4,14.8,0.057,0.7351,0.0952,0.0865,0.03,0.0187,0.0347,0.0322,0.0285,0.0137,0.0176
Czech Republic,2002,8.3,105.6,13.9,145.5,13.5,4.1,14.4,0.057,0.7258,0.0955,0.0928,0.03,0.0185,0.0338,0.0318,0.0281,0.0142,0.0183
Czech Republic,2003,7.9,106.3,15,148.8,15.3,4.3,14.8,0.0531,0.7144,0.1008,0.1028,0.03,0.0178,0.0333,0.0333,0.0283,0.0159,0.0198
Czech Republic,2004,8.1,105.4,15.9,149.6,16,4.2,14.9,0.0541,0.7045,0.1063,0.107,0.03,0.0182,0.0333,0.0341,0.0284,0.0163,0.0201
Czech Republic,2005,7.8,103.19999999999999,14.8,147.5,17.4,4.3,14.6,0.0529,0.6997,0.1003,0.118,0.03,0.0178,0.0328,0.0318,0.0282,0.0178,0.0213
Czech Republic,2006,7.7,103,15.8,148.6,17.7,4.4,14.7,0.0518,0.6931,0.1063,0.1191,0.03,0.0177,0.0329,0.034,0.0285,0.018,0.0225
Czech Republic,2007,7.8,103,16.6,150.3,18.6,4.3,14.8,0.0519,0.6853,0.1104,0.1238,0.03,0.0179,0.0336,0.0349,0.0291,0.0187,0.0227
Czech Republic,2008,8,98.1,16.6,145.6,18.5,4.5,14.2,0.0549,0.6738,0.114,0.1271,0.03,0.0184,0.0326,0.0368,0.0288,0.0191,0.0248
Czech Republic,2009,7.6,93.2,14.1,137.2,17.8,4.6,13.3,0.0554,0.6793,0.1028,0.1297,0.03,0.0178,0.0338,0.0374,0.0293,0.0189,0.0263
Czech Republic,2010,7.4,95.7,15,139.7,16.8,4.9,13.5,0.053,0.685,0.1074,0.1203,0.04,0.0175,0.0335,0.038,0.0292,0.0179,0.0292
Czech Republic,2011,7.6,93.4,15.3,137.8,16.6,4.9,13.3,0.0552,0.6778,0.111,0.1205,0.04,0.0179,0.0343,0.0393,0.0298,0.0179,0.0302
Czech Republic,2012,7.6,89.7,15,133.7,16.3,5.1,12.9,0.0568,0.6709,0.1122,0.1219,0.04,0.018,0.0331,0.0398,0.0293,0.0182,0.0323
Czech Republic,2013,7.7,84.5,14.9,128.7,16.2,5.4,12.4,0.0598,0.6566,0.1158,0.1259,0.04,0.0181,0.0321,0.0397,0.0288,0.0182,0.0357
Czech Republic,2014,7.9,81,15.8,126.8,16.7,5.4,12.2,0.0623,0.6388,0.1246,0.1317,0.04,0.0182,0.0332,0.0414,0.0295,0.0186,0.0371
Czech Republic,2015,8.1,81.3,15.4,127.8,17.5,5.5,12.3,0.0634,0.6362,0.1205,0.1369,0.04,0.0187,0.033,0.0409,0.0295,0.0192,0.0384
Czech Republic,2016,8.5,81.89999999999999,15.6,129.8,18.2,5.6,12.4,0.0655,0.631,0.1202,0.1402,0.04,0.0195,0.0338,0.0417,0.0302,0.0195,0.04
Czech Republic,2017,8.4,80.2,15.7,128.7,18.7,5.6,12.3,0.0653,0.6232,0.122,0.1453,0.04,0.0191,0.0331,0.0416,0.0298,0.0198,0.0403
Czech Republic,2018,8.4,80.2,15.6,127.9,18.2,5.5,12.1,0.0657,0.6271,0.122,0.1423,0.04,0.0196,0.0343,0.042,0.0304,0.0195,0.0417
Czech Republic,2019,8.4,79.30000000000001,15.8,127.1,18.1,5.4,11.9,0.0661,0.6239,0.1243,0.1424,0.04,0.0196,0.0345,0.0427,0.0306,0.0193,0.0421
Czech Republic,2020,8.4,78.6,16,126.3,17.9,5.4,11.8,0.0665,0.6223,0.1267,0.1417,0.04,0.0197,0.0348,0.0436,0.0307,0.019,0.0432
Czech Republic,2025,8.8,68.30000000000001,15.3,114.6,17.4,4.8,10.7,0.0768,0.596,0.1335,0.1518,0.04,0.0207,0.0318,0.0445,0.0289,0.0187,0.0421
Czech Republic,2030,9.1,66,14.4,109.8,16.1,4.2,10.3,0.0829,0.6011,0.1311,0.1466,0.04,0.0214,0.0322,0.0443,0.0288,0.0177,0.0397
Czech Republic,2035,9.1,58.7,13.8,99.6,14.3,3.6,9.3,0.0914,0.5894,0.1386,0.1436,0.04,0.0213,0.0304,0.043,0.0272,0.016,0.0363
Czech Republic,2040,9.2,55.39999999999999,13.6,93.4,12.2,3,8.8,0.0985,0.5931,0.1456,0.1306,0.03,NA,NA,NA,NA,NA,NA
Denmark,1990,12.7,41.599999999999994,2.3,69.2,10.8,1.8,14,0.1835,0.6012,0.0332,0.1561,0.03,0.0234,0.0117,0.0044,0.0122,0.0136,0.0075
Denmark,1991,12.5,51.8,2.5,79.8,11.3,1.8,16,0.1566,0.6491,0.0313,0.1416,0.02,0.0244,0.0147,0.0052,0.0144,0.0141,0.0074
Denmark,1992,12.3,45.8,2.5,73.9,11.5,1.7,14.8,0.1664,0.6198,0.0338,0.1556,0.02,0.0251,0.0136,0.0054,0.0137,0.014,0.0069
Denmark,1993,12.3,48.1,2.6,76.2,11.5,1.7,15.2,0.1614,0.6312,0.0341,0.1509,0.02,0.0258,0.0147,0.0057,0.0144,0.0139,0.0069
Denmark,1994,12.1,51.7,2.7,80.2,11.9,1.7,16,0.1509,0.6446,0.0337,0.1484,0.02,0.0257,0.0161,0.0056,0.0153,0.0143,0.0069
Denmark,1995,12.1,48.5,2.9,77.2,12.1,1.6,15.3,0.1567,0.6282,0.0376,0.1567,0.02,0.0256,0.015,0.0058,0.0145,0.0143,0.0065
Denmark,1996,11.7,61.7,3,90.3,12.3,1.5,17.7,0.1296,0.6833,0.0332,0.1362,0.02,0.0247,0.0186,0.006,0.0167,0.0141,0.0061
Denmark,1997,11.7,52,3.1,80.8,12.5,1.5,15.9,0.1448,0.6436,0.0384,0.1547,0.02,0.0248,0.0161,0.0061,0.0152,0.0141,0.0062
Denmark,1998,11.7,47.9,3.3,76.8,12.5,1.4,15.1,0.1523,0.6237,0.043,0.1628,0.02,0.025,0.0151,0.0068,0.0145,0.0137,0.0058
Denmark,1999,11.4,45.4,3.5,74.4,12.6,1.5,14.6,0.1532,0.6102,0.047,0.1694,0.02,0.0244,0.0147,0.0079,0.0144,0.0135,0.0064
Denmark,2000,11.3,41,3.7,70,12.5,1.5,13.7,0.1614,0.5857,0.0529,0.1786,0.02,0.0245,0.0133,0.0081,0.0135,0.0135,0.0065
Denmark,2001,11.2,42.7,3.5,71.5,12.5,1.5,13.9,0.1566,0.5972,0.049,0.1748,0.02,0.0246,0.0135,0.0079,0.0137,0.0133,0.0066
Denmark,2002,11.3,42.099999999999994,3.5,71.1,12.7,1.6,13.8,0.1589,0.5921,0.0492,0.1786,0.02,0.0252,0.0135,0.008,0.0137,0.0134,0.0072
Denmark,2003,11.1,46.8,3.5,76.1,13.2,1.6,14.7,0.1459,0.615,0.046,0.1735,0.02,0.025,0.0147,0.0078,0.0145,0.0137,0.0074
Denmark,2004,11,41,3.3,70,13.4,1.3,13.5,0.1571,0.5857,0.0471,0.1914,0.02,0.0247,0.013,0.0071,0.0133,0.0137,0.0062
Denmark,2005,10.8,37.1,2.8,65.6,13.6,1.2,12.7,0.1646,0.5655,0.0427,0.2073,0.02,0.0247,0.0118,0.006,0.0125,0.0139,0.0059
Denmark,2006,10.6,44.800000000000004,2.8,73.3,13.9,1.3,14.1,0.1446,0.6112,0.0382,0.1896,0.02,0.0244,0.0143,0.006,0.0141,0.0141,0.0066
Denmark,2007,10.8,39.3,2.9,68.7,14.5,1.3,13.2,0.1572,0.5721,0.0422,0.2111,0.02,0.0247,0.0128,0.0061,0.0133,0.0146,0.0069
Denmark,2008,10.7,36.3,2.5,65.2,14.3,1.3,12.4,0.1641,0.5567,0.0383,0.2193,0.02,0.0247,0.0121,0.0055,0.0129,0.0147,0.0072
Denmark,2009,10.5,35.1,2.1,62.4,13.5,1.2,11.8,0.1683,0.5625,0.0337,0.2163,0.02,0.0245,0.0127,0.0056,0.0133,0.0143,0.0069
Denmark,2010,10.4,35.7,1.9,62.6,13.4,1.2,11.8,0.1661,0.5703,0.0304,0.2141,0.02,0.0246,0.0125,0.0048,0.0131,0.0143,0.0072
Denmark,2011,10.4,30.699999999999996,2.1,57.4,13.1,1.2,10.8,0.1812,0.5348,0.0366,0.2282,0.02,0.0245,0.0113,0.0054,0.0124,0.0142,0.0074
Denmark,2012,10.4,26.799999999999997,2.1,52.9,12.5,1.1,10,0.1966,0.5066,0.0397,0.2363,0.02,0.0247,0.0099,0.0056,0.0116,0.014,0.007
Denmark,2013,10.4,28.8,2,54.6,12.3,1.1,10.2,0.1905,0.5275,0.0366,0.2253,0.02,0.0245,0.011,0.0053,0.0122,0.0138,0.0073
Denmark,2014,10.5,24.4,2,50.4,12.4,1.1,9.5,0.2083,0.4841,0.0397,0.246,0.02,0.0243,0.01,0.0052,0.0117,0.0138,0.0076
Denmark,2015,10.4,21.8,1.8,47.8,12.7,1.1,8.9,0.2176,0.4561,0.0377,0.2657,0.02,0.024,0.0089,0.0048,0.011,0.0139,0.0077
Denmark,2016,10.6,23.200000000000003,2,49.9,13,1.1,9.3,0.2124,0.4649,0.0401,0.2605,0.02,0.0244,0.0096,0.0054,0.0116,0.0139,0.0079
Denmark,2017,10.6,20.599999999999998,2,47.6,13.2,1.1,8.8,0.2227,0.4328,0.042,0.2773,0.02,0.0241,0.0085,0.0053,0.011,0.014,0.0079
Denmark,2018,10.4,20,2,46.5,12.9,1.1,8,0.2237,0.4301,0.043,0.2774,0.02,0.0243,0.0085,0.0054,0.0111,0.0138,0.0083
Denmark,2019,10.4,18.5,2.1,45.1,13,1.1,7.8,0.2306,0.4102,0.0466,0.2882,0.02,0.0243,0.0081,0.0057,0.0108,0.0139,0.0086
Denmark,2020,10.4,17.1,2.1,43.6,13,1,7.5,0.2385,0.3922,0.0482,0.2982,0.02,0.0244,0.0076,0.0057,0.0106,0.0138,0.008
Denmark,2025,10.5,19.799999999999997,2,46.4,13.1,0.9,7.7,0.2263,0.4267,0.0431,0.2823,0.02,0.0247,0.0092,0.0058,0.0117,0.0141,0.0079
Denmark,2030,10.7,24.9,2,51.4,12.9,0.9,8.3,0.2082,0.4844,0.0389,0.251,0.02,0.0251,0.0121,0.0061,0.0135,0.0142,0.0085
Denmark,2035,10.7,29.2,2,55.7,12.8,1.1,8.8,0.1921,0.5242,0.0359,0.2298,0.02,0.0251,0.0151,0.0062,0.0152,0.0144,0.0111
Denmark,2040,10.7,35.6,2.1,61.3,11.9,1,9.6,0.1746,0.5808,0.0343,0.1941,0.02,NA,NA,NA,NA,NA,NA
Estonia,1990,2.7,33.9,1,40.4,2.5,0.4,25.8,0.0668,0.8391,0.0248,0.0619,0.01,0.005,0.0095,0.0019,0.0072,0.0032,0.0017
Estonia,1991,2.6,31.099999999999998,1,37.3,2.3,0.4,24,0.0697,0.8338,0.0268,0.0617,0.01,0.0051,0.0088,0.0021,0.0067,0.0029,0.0016
Estonia,1992,2.2,23,0.6,27.3,1.2,0.4,17.8,0.0806,0.8425,0.022,0.044,0.01,0.0045,0.0069,0.0013,0.0051,0.0015,0.0016
Estonia,1993,1.7,17.599999999999998,0.4,21.4,1.3,0.4,14.3,0.0794,0.8224,0.0187,0.0607,0.02,0.0036,0.0054,9e-4,0.0041,0.0016,0.0016
Estonia,1994,1.5,17.9,0.6,22.1,1.6,0.4,15.1,0.0679,0.81,0.0271,0.0724,0.02,0.0032,0.0056,0.0012,0.0042,0.0019,0.0016
Estonia,1995,1.4,16.299999999999997,0.6,20.3,1.6,0.4,14.1,0.069,0.803,0.0296,0.0788,0.02,0.003,0.005,0.0012,0.0038,0.0019,0.0016
Estonia,1996,1.3,16.900000000000002,0.7,21,1.7,0.4,14.8,0.0619,0.8048,0.0333,0.081,0.02,0.0027,0.0051,0.0014,0.0039,0.0019,0.0016
Estonia,1997,1.3,16.3,0.7,20.6,1.8,0.5,14.8,0.0631,0.7913,0.034,0.0874,0.02,0.0028,0.0051,0.0014,0.0039,0.002,0.0021
Estonia,1998,1.3,14.599999999999998,0.8,19,1.8,0.5,13.7,0.0684,0.7684,0.0421,0.0947,0.03,0.0028,0.0046,0.0017,0.0036,0.002,0.0021
Estonia,1999,1.1,13.600000000000001,0.7,17.7,1.7,0.5,12.7,0.0621,0.7684,0.0395,0.096,0.03,0.0024,0.0044,0.0016,0.0034,0.0018,0.0021
Estonia,2000,1.1,13.3,0.7,17.4,1.7,0.6,12.5,0.0632,0.7644,0.0402,0.0977,0.03,0.0024,0.0043,0.0015,0.0034,0.0018,0.0026
Estonia,2001,1.1,13.3,0.7,17.8,2,0.6,12.8,0.0618,0.7472,0.0393,0.1124,0.03,0.0024,0.0042,0.0016,0.0034,0.0021,0.0026
Estonia,2002,1.1,12.9,0.6,17.2,2.1,0.6,12.5,0.064,0.75,0.0349,0.1221,0.03,0.0025,0.0041,0.0014,0.0033,0.0022,0.0027
Estonia,2003,1.1,14.8,0.6,19.1,2,0.5,14,0.0576,0.7749,0.0314,0.1047,0.03,0.0025,0.0046,0.0013,0.0036,0.0021,0.0023
Estonia,2004,1.2,14.799999999999999,0.7,19.4,2.1,0.5,14.3,0.0619,0.7629,0.0361,0.1082,0.03,0.0027,0.0047,0.0015,0.0037,0.0021,0.0024
Estonia,2005,1.2,14.600000000000001,0.7,19.2,2.2,0.5,14.3,0.0625,0.7604,0.0365,0.1146,0.03,0.0027,0.0046,0.0015,0.0037,0.0022,0.0025
Estonia,2006,1.2,13.8,0.8,18.5,2.3,0.5,13.8,0.0649,0.7459,0.0432,0.1243,0.03,0.0028,0.0044,0.0017,0.0035,0.0023,0.0026
Estonia,2007,1.2,17.1,1,22.2,2.4,0.5,16.7,0.0541,0.7703,0.045,0.1081,0.02,0.0027,0.0056,0.0021,0.0043,0.0024,0.0026
Estonia,2008,1.3,15,1,20,2.3,0.5,15.1,0.065,0.75,0.05,0.115,0.02,0.003,0.005,0.0022,0.004,0.0024,0.0028
Estonia,2009,1.2,12.5,0.5,16.8,2.1,0.5,12.6,0.0714,0.744,0.0298,0.125,0.03,0.0028,0.0045,0.0013,0.0036,0.0022,0.0029
Estonia,2010,1.2,16.599999999999998,0.5,21.2,2.3,0.5,16,0.0566,0.783,0.0236,0.1085,0.02,0.0028,0.0058,0.0013,0.0044,0.0025,0.003
Estonia,2011,1.3,16.599999999999998,0.7,21.3,2.3,0.5,16.1,0.061,0.7793,0.0329,0.108,0.02,0.0031,0.0061,0.0018,0.0046,0.0025,0.0031
Estonia,2012,1.3,15.2,0.9,20.2,2.3,0.4,15.4,0.0644,0.7525,0.0446,0.1139,0.02,0.0031,0.0056,0.0024,0.0044,0.0026,0.0025
Estonia,2013,1.4,17,1,21.9,2.2,0.4,16.8,0.0639,0.7763,0.0457,0.1005,0.02,0.0033,0.0065,0.0027,0.0049,0.0025,0.0026
Estonia,2014,1.4,16.4,0.7,21.1,2.3,0.4,16.2,0.0664,0.7773,0.0332,0.109,0.02,0.0032,0.0067,0.0018,0.0049,0.0026,0.0027
Estonia,2015,1.4,13.600000000000001,0.5,18.1,2.3,0.4,13.9,0.0773,0.7514,0.0276,0.1271,0.02,0.0032,0.0055,0.0013,0.0042,0.0025,0.0028
Estonia,2016,1.3,15.1,0.5,19.7,2.4,0.3,15.1,0.066,0.7665,0.0254,0.1218,0.02,0.003,0.0062,0.0013,0.0046,0.0026,0.0021
Estonia,2017,1.4,16.1,0.6,20.9,2.4,0.3,16,0.067,0.7703,0.0287,0.1148,0.01,0.0032,0.0066,0.0016,0.0048,0.0025,0.0022
Estonia,2018,1.4,15.700000000000001,0.6,20.4,2.4,0.3,15.7,0.0686,0.7696,0.0294,0.1176,0.01,0.0033,0.0067,0.0016,0.0049,0.0026,0.0023
Estonia,2019,1.4,15.399999999999999,0.7,20,2.3,0.3,15.4,0.07,0.77,0.035,0.115,0.02,0.0033,0.0067,0.0019,0.0048,0.0025,0.0023
Estonia,2020,1.4,15,0.7,19.7,2.2,0.3,15.2,0.0711,0.7614,0.0355,0.1117,0.02,0.0033,0.0066,0.0019,0.0048,0.0023,0.0024
Estonia,2025,1.5,13.399999999999999,0.7,18.2,2.3,0.2,14,0.0824,0.7363,0.0385,0.1264,0.01,0.0035,0.0062,0.002,0.0046,0.0025,0.0018
Estonia,2030,1.6,10,0.7,14.8,2.4,0.2,11.4,0.1081,0.6757,0.0473,0.1622,0.01,0.0038,0.0049,0.0022,0.0039,0.0026,0.0019
Estonia,2035,1.6,9,0.6,14,2.5,0.2,10.8,0.1143,0.6429,0.0429,0.1786,0.01,0.0037,0.0047,0.0019,0.0038,0.0028,0.002
Estonia,2040,1.6,8.3,0.6,13.3,2.6,0.2,10.2,0.1203,0.6241,0.0451,0.1955,0.02,NA,NA,NA,NA,NA,NA
EU28,1990,543.3,3555.5,517.2,5649.5,793.2,240.4,12,0.0962,0.6293,0.0915,0.1404,0.04,1,1,1,1,1,1
EU28,1991,512.1,3515.9,482.5,5555,800.4,244,11.8,0.0922,0.6329,0.0869,0.1441,0.04,1,1,1,1,1,1
EU28,1992,489.6,3356.2000000000003,464,5379.8,823.9,246.1,11.4,0.091,0.6239,0.0862,0.15310000000000001,0.05,1,1,1,1,1,1
EU28,1993,477.2,3273.5999999999995,455.4,5281.5,828.3,247,11.2,0.0904,0.6198,0.0862,0.1568,0.05,1,1,1,1,1,1
EU28,1994,471.2,3219.2999999999997,483.3,5255.3,834.9,246.6,11.1,0.0897,0.6126,0.092,0.1589,0.05,1,1,1,1,1,1
EU28,1995,472.6,3242.8,498.4,5308.5,847.3,247.4,11.2,0.089,0.6109,0.0939,0.1596,0.05,1,1,1,1,1,1
EU28,1996,474.1,3324.7000000000003,499.6,5418.7,873.6,246.6,11.4,0.0875,0.6136,0.0922,0.1612,0.05,1,1,1,1,1,1
EU28,1997,471.1,3221.6,505.1,5326.3,884.9,243.6,11.2,0.0884,0.6048,0.0948,0.1661,0.05,1,1,1,1,1,1
EU28,1998,468.2,3176.7000000000003,482.4,5281.5,914.1,240.2,11.1,0.0886,0.6015,0.0913,0.1731,0.05,1,1,1,1,1,1
EU28,1999,466.6,3096.4,442.9,5172.6,932.1,234.7,10.8,0.0902,0.5986,0.0856,0.1802,0.05,1,1,1,1,1,1
EU28,2000,461.3,3093.7,455.6,5168.9,926.9,231.5,10.8,0.0892,0.5985,0.0881,0.1793,0.04,1,1,1,1,1,1
EU28,2001,455,3160.3,440.4,5223.1,940,227.4,10.9,0.0871,0.6051,0.0843,0.18,0.04,1,1,1,1,1,1
EU28,2002,448,3123.5,436.6,5182.9,951.3,223.5,10.8,0.0864,0.6027,0.0842,0.1835,0.04,1,1,1,1,1,1
EU28,2003,444,3193.5999999999995,450.4,5265.6,960.3,217.4,11,0.0843,0.6065,0.0855,0.1824,0.04,1,1,1,1,1,1
EU28,2004,444.7,3165.2999999999997,466.9,5265.4,979.6,208.9,10.9,0.0845,0.6012,0.0887,0.186,0.04,1,1,1,1,1,1
EU28,2005,438,3143.8,465.8,5228.4,978.8,202,10.8,0.0838,0.6013,0.0891,0.1872,0.04,1,1,1,1,1,1
EU28,2006,434.3,3133.7,464.7,5214.5,986,195.8,10.8,0.0833,0.601,0.0891,0.1891,0.04,1,1,1,1,1,1
EU28,2007,436.7,3065.2,476,5162.4,995.4,189.1,10.6,0.0846,0.5938,0.0922,0.1928,0.04,1,1,1,1,1,1
EU28,2008,433.9,3010.3999999999996,450.8,5047,970.7,181.1,10.4,0.086,0.5965,0.0893,0.1923,0.04,1,1,1,1,1,1
EU28,2009,427.8,2758.8999999999996,376.8,4681.9,943.2,175.1,9.6,0.0914,0.5893,0.0805,0.2015,0.04,1,1,1,1,1,1
EU28,2010,423.4,2860.5,394.3,4783.6,937.6,167.8,9.8,0.0885,0.598,0.0824,0.196,0.04,1,1,1,1,1,1
EU28,2011,423.9,2725.1,389.8,4626.4,925.5,162.1,9.5,0.0916,0.589,0.0843,0.2,0.04,1,1,1,1,1,1
EU28,2012,421.7,2710.2,377.3,4563.1,896,157.9,9.3,0.0924,0.5939,0.0827,0.1964,0.03,1,1,1,1,1,1
EU28,2013,425.2,2628.5,375.3,4468.9,888.7,151.2,9.1,0.0951,0.5882,0.084,0.1989,0.03,1,1,1,1,1,1
EU28,2014,432.9,2441.8,381.3,4297.6,896.1,145.5,8.7,0.1007,0.5682,0.0887,0.2085,0.03,1,1,1,1,1,1
EU28,2015,433.8,2460.3,376.7,4327.3,913.3,143.2,8.8,0.1002,0.5686,0.0871,0.2111,0.03,1,1,1,1,1,1
EU28,2016,434.8,2422.2,373.7,4303.4,932.5,140.1,8.7,0.101,0.5629,0.0868,0.2167,0.03,1,1,1,1,1,1
EU28,2017,439,2421.9,377.5,4323.2,945.9,138.9,8.8,0.1015,0.5602,0.0873,0.2188,0.03,1,1,1,1,1,1
EU28,2018,428.3,2340.8,371,4204.7,932.7,131.9,8.2,0.1019,0.5567,0.0882,0.2218,0.03,1,1,1,1,1,1
EU28,2019,427.5,2297.7,369.6,4160,936.7,128.4,8.1,0.1028,0.5523,0.0888,0.2252,0.03,1,1,1,1,1,1
EU28,2020,426.6,2261.5,366.7,4120,940.3,124.9,8,0.1035,0.5489,0.089,0.2282,0.03,1,1,1,1,1,1
EU28,2025,425.1,2147.5,344.2,3961.3,930.5,114,7.7,0.1073,0.5421,0.0869,0.2349,0.03,1,1,1,1,1,1
EU28,2030,425.6,2049.4,325.3,3814.3,908.1,105.9,7.3,0.1116,0.5373,0.0853,0.2381,0.03,1,1,1,1,1,1
EU28,2035,427,1928.6000000000001,320.6,3666.7,891.3,99.2,7,0.1165,0.526,0.0874,0.2431,0.03,1,1,1,1,1,1
Finland,1990,7.5,41.5,5.4,71.1,12.1,4.7,14.5,0.1055,0.5837,0.0759,0.1702,0.07,0.0138,0.0117,0.0104,0.0126,0.0153,0.0196
